"","Itemnumber","Title","Ending Time","Timestamp","Bidder","feedback_score","Bid Amount"
"46","393002768852","VGDY ANTIQUE KAZAK QASHQAI TURKEMAN VISS SERAPI HERIZ 3x3.7 ESTATE SALE RUG","2020-11-14 21:03:16-08:00","2020-11-14 20:49:43-08:00","a***l","17","5900"
"47","393002768852","VGDY ANTIQUE KAZAK QASHQAI TURKEMAN VISS SERAPI HERIZ 3x3.7 ESTATE SALE RUG","2020-11-14 21:03:16-08:00","2020-11-13 18:37:25-08:00","8***5","421","5650"
"48","393002768852","VGDY ANTIQUE KAZAK QASHQAI TURKEMAN VISS SERAPI HERIZ 3x3.7 ESTATE SALE RUG","2020-11-14 21:03:16-08:00","2020-11-14 17:34:26-08:00","0***0","98","5600"
"49","393002768852","VGDY ANTIQUE KAZAK QASHQAI TURKEMAN VISS SERAPI HERIZ 3x3.7 ESTATE SALE RUG","2020-11-14 21:03:16-08:00","2020-11-14 16:44:36-08:00","a***l","17","5400"
"50","393002768852","VGDY ANTIQUE KAZAK QASHQAI TURKEMAN VISS SERAPI HERIZ 3x3.7 ESTATE SALE RUG","2020-11-14 21:03:16-08:00","2020-11-13 10:18:05-08:00","7***7","513","5200"
"51","393002768852","VGDY ANTIQUE KAZAK QASHQAI TURKEMAN VISS SERAPI HERIZ 3x3.7 ESTATE SALE RUG","2020-11-14 21:03:16-08:00","2020-11-13 08:17:54-08:00","8***5","421","4660"
"52","393002768852","VGDY ANTIQUE KAZAK QASHQAI TURKEMAN VISS SERAPI HERIZ 3x3.7 ESTATE SALE RUG","2020-11-14 21:03:16-08:00","2020-11-13 10:18:03-08:00","7***7","513","4600"
"53","393002768852","VGDY ANTIQUE KAZAK QASHQAI TURKEMAN VISS SERAPI HERIZ 3x3.7 ESTATE SALE RUG","2020-11-14 21:03:16-08:00","2020-11-13 10:18:01-08:00","7***7","513","4000"
"54","393002768852","VGDY ANTIQUE KAZAK QASHQAI TURKEMAN VISS SERAPI HERIZ 3x3.7 ESTATE SALE RUG","2020-11-14 21:03:16-08:00","2020-11-07 19:22:04-08:00","e***h","374","3000"
"55","393002768852","VGDY ANTIQUE KAZAK QASHQAI TURKEMAN VISS SERAPI HERIZ 3x3.7 ESTATE SALE RUG","2020-11-14 21:03:16-08:00","2020-11-12 00:02:29-08:00","-***l","318","2100"
"56","393002768852","VGDY ANTIQUE KAZAK QASHQAI TURKEMAN VISS SERAPI HERIZ 3x3.7 ESTATE SALE RUG","2020-11-14 21:03:16-08:00","2020-11-05 11:08:17-08:00","p***p","490","2000"
"57","393002768852","VGDY ANTIQUE KAZAK QASHQAI TURKEMAN VISS SERAPI HERIZ 3x3.7 ESTATE SALE RUG","2020-11-14 21:03:16-08:00","2020-11-07 19:21:59-08:00","e***h","374","2000"
"58","393002768852","VGDY ANTIQUE KAZAK QASHQAI TURKEMAN VISS SERAPI HERIZ 3x3.7 ESTATE SALE RUG","2020-11-14 21:03:16-08:00","2020-11-06 18:07:33-08:00","6***2","673","600"
"59","393002768852","VGDY ANTIQUE KAZAK QASHQAI TURKEMAN VISS SERAPI HERIZ 3x3.7 ESTATE SALE RUG","2020-11-14 21:03:16-08:00","2020-11-06 00:00:49-08:00","d***e","241","500"
"60","393002768852","VGDY ANTIQUE KAZAK QASHQAI TURKEMAN VISS SERAPI HERIZ 3x3.7 ESTATE SALE RUG","2020-11-14 21:03:16-08:00","2020-11-04 21:35:14-08:00","2***6","52","400"
"61","233748632006","Vintage heavy Brass 6"" Gate Hook barn door latch hand forged old ","2020-10-23 21:24:39-07:00","2020-10-19 16:23:55-07:00","e***y","2372","1400"
"62","164436493676","Vintage Strand Electric Patt 23 Stage Light Theatre Lamp","2020-10-17 09:58:58-07:00","2020-10-17 05:53:17-07:00","3***f","8","13700"
"63","164436493676","Vintage Strand Electric Patt 23 Stage Light Theatre Lamp","2020-10-17 09:58:58-07:00","2020-10-12 11:43:58-07:00","6***2","458","13500"
"64","164436493676","Vintage Strand Electric Patt 23 Stage Light Theatre Lamp","2020-10-17 09:58:58-07:00","2020-10-17 05:53:10-07:00","3***f","8","13400"
"65","164436493676","Vintage Strand Electric Patt 23 Stage Light Theatre Lamp","2020-10-17 09:58:58-07:00","2020-10-17 05:53:03-07:00","3***f","8","12800"
"66","164436493676","Vintage Strand Electric Patt 23 Stage Light Theatre Lamp","2020-10-17 09:58:58-07:00","2020-10-17 05:52:58-07:00","3***f","8","11600"
"67","164436493676","Vintage Strand Electric Patt 23 Stage Light Theatre Lamp","2020-10-17 09:58:58-07:00","2020-10-15 04:28:04-07:00","t***6","445","11000"
"68","164436493676","Vintage Strand Electric Patt 23 Stage Light Theatre Lamp","2020-10-17 09:58:58-07:00","2020-10-12 10:55:53-07:00","3***f","8","10600"
"69","164436493676","Vintage Strand Electric Patt 23 Stage Light Theatre Lamp","2020-10-17 09:58:58-07:00","2020-10-12 10:54:05-07:00","4***i","27","10400"
"70","164436493676","Vintage Strand Electric Patt 23 Stage Light Theatre Lamp","2020-10-17 09:58:58-07:00","2020-10-11 01:34:09-07:00","3***f","8","10200"
"71","164436493676","Vintage Strand Electric Patt 23 Stage Light Theatre Lamp","2020-10-17 09:58:58-07:00","2020-10-11 01:23:21-07:00","6***2","458","10000"
"72","164436493676","Vintage Strand Electric Patt 23 Stage Light Theatre Lamp","2020-10-17 09:58:58-07:00","2020-10-11 01:33:59-07:00","3***f","8","9000"
"73","164436493676","Vintage Strand Electric Patt 23 Stage Light Theatre Lamp","2020-10-17 09:58:58-07:00","2020-10-11 01:33:31-07:00","3***f","8","8000"
"74","164436493676","Vintage Strand Electric Patt 23 Stage Light Theatre Lamp","2020-10-17 09:58:58-07:00","2020-10-11 01:33:22-07:00","3***f","8","6800"
"75","164436493676","Vintage Strand Electric Patt 23 Stage Light Theatre Lamp","2020-10-17 09:58:58-07:00","2020-10-11 01:33:11-07:00","3***f","8","5800"
"76","164436493676","Vintage Strand Electric Patt 23 Stage Light Theatre Lamp","2020-10-17 09:58:58-07:00","2020-10-10 17:00:01-07:00","7***0","54","5600"
"77","164436493676","Vintage Strand Electric Patt 23 Stage Light Theatre Lamp","2020-10-17 09:58:58-07:00","2020-10-10 14:46:22-07:00","3***f","8","2000"
"78","373364722525","Antique Large Open Worked Metal Button Fantastic Dragon Creature 1-1/2”","2020-11-29 16:45:10-08:00","2020-11-29 16:45:08-08:00","7***5","445","2600"
"79","373364722525","Antique Large Open Worked Metal Button Fantastic Dragon Creature 1-1/2”","2020-11-29 16:45:10-08:00","2020-11-29 16:45:01-08:00","2***7","11683","2500"
"80","373364722525","Antique Large Open Worked Metal Button Fantastic Dragon Creature 1-1/2”","2020-11-29 16:45:10-08:00","2020-11-25 20:32:29-08:00","c***k","38","1500"
"81","373364722525","Antique Large Open Worked Metal Button Fantastic Dragon Creature 1-1/2”","2020-11-29 16:45:10-08:00","2020-11-27 08:18:25-08:00","1***b","4223","900"
"82","373364722525","Antique Large Open Worked Metal Button Fantastic Dragon Creature 1-1/2”","2020-11-29 16:45:10-08:00","2020-11-26 16:30:12-08:00","g***3","170","700"
"83","373364722525","Antique Large Open Worked Metal Button Fantastic Dragon Creature 1-1/2”","2020-11-29 16:45:10-08:00","2020-11-25 12:04:26-08:00","2***5","2599","600"
"84","133618836931","Vintage Italian Gilt Wood—TWO Gold and Light Blue Trays. Florentine","2020-12-31 12:46:47-08:00","2020-12-31 12:46:44-08:00","l***t","2437","2450"
"85","133618836931","Vintage Italian Gilt Wood—TWO Gold and Light Blue Trays. Florentine","2020-12-31 12:46:47-08:00","2020-12-31 12:40:53-08:00","h***7","60","2400"
"86","133618836931","Vintage Italian Gilt Wood—TWO Gold and Light Blue Trays. Florentine","2020-12-31 12:46:47-08:00","2020-12-31 12:37:28-08:00","l***t","2437","2250"
"87","133618836931","Vintage Italian Gilt Wood—TWO Gold and Light Blue Trays. Florentine","2020-12-31 12:46:47-08:00","2020-12-31 12:40:47-08:00","h***7","60","2200"
"88","133618836931","Vintage Italian Gilt Wood—TWO Gold and Light Blue Trays. Florentine","2020-12-31 12:46:47-08:00","2020-12-31 12:40:38-08:00","h***7","60","2000"
"89","133618836931","Vintage Italian Gilt Wood—TWO Gold and Light Blue Trays. Florentine","2020-12-31 12:46:47-08:00","2020-12-30 14:44:08-08:00","h***7","60","1800"
"90","133618836931","Vintage Italian Gilt Wood—TWO Gold and Light Blue Trays. Florentine","2020-12-31 12:46:47-08:00","2020-12-30 14:22:38-08:00","l***t","2437","1550"
"91","133618836931","Vintage Italian Gilt Wood—TWO Gold and Light Blue Trays. Florentine","2020-12-31 12:46:47-08:00","2020-12-28 14:50:11-08:00","h***7","60","1500"
"92","133618836931","Vintage Italian Gilt Wood—TWO Gold and Light Blue Trays. Florentine","2020-12-31 12:46:47-08:00","2020-12-30 14:22:27-08:00","l***t","2437","1250"
"93","133618836931","Vintage Italian Gilt Wood—TWO Gold and Light Blue Trays. Florentine","2020-12-31 12:46:47-08:00","2020-12-28 07:42:41-08:00","3***3","104","1100"
"94","133618836931","Vintage Italian Gilt Wood—TWO Gold and Light Blue Trays. Florentine","2020-12-31 12:46:47-08:00","2020-12-27 05:48:03-08:00","l***t","2437","1050"
"95","133618836931","Vintage Italian Gilt Wood—TWO Gold and Light Blue Trays. Florentine","2020-12-31 12:46:47-08:00","2020-12-28 07:42:37-08:00","3***3","104","1050"
"96","224189884201","Portrait of a little Girl in an Oval Frame From Florence","2020-10-18 05:09:58-07:00","2020-10-18 05:08:04-07:00","4***9","212","1000"
"97","224189884201","Portrait of a little Girl in an Oval Frame From Florence","2020-10-18 05:09:58-07:00","2020-10-18 04:52:01-07:00","4***9","212","1000"
"98","313316227119","ANCIENT SILVER DECORATIVE NEAR EASTERN TORC WITH BLACK STONES (2)","2020-11-30 04:31:00-08:00","2020-11-30 04:30:56-08:00","g***1","61","650"
"99","313316227119","ANCIENT SILVER DECORATIVE NEAR EASTERN TORC WITH BLACK STONES (2)","2020-11-30 04:31:00-08:00","2020-11-30 04:28:25-08:00","m***3","33","600"
"100","313316227119","ANCIENT SILVER DECORATIVE NEAR EASTERN TORC WITH BLACK STONES (2)","2020-11-30 04:31:00-08:00","2020-11-29 10:56:11-08:00","6***d","52","500"
"101","313316227119","ANCIENT SILVER DECORATIVE NEAR EASTERN TORC WITH BLACK STONES (2)","2020-11-30 04:31:00-08:00","2020-11-29 15:05:15-08:00","l***3","687","400"
"102","313316227119","ANCIENT SILVER DECORATIVE NEAR EASTERN TORC WITH BLACK STONES (2)","2020-11-30 04:31:00-08:00","2020-11-26 08:52:32-08:00","m***3","33","200"
"103","313316227119","ANCIENT SILVER DECORATIVE NEAR EASTERN TORC WITH BLACK STONES (2)","2020-11-30 04:31:00-08:00","2020-11-26 07:22:44-08:00","6***2","1064","099"
"104","264960328120","Hand Crocheted Victorian Lace 4 Inches Deep X 6 Yards Length","2020-12-08 13:37:23-08:00","2020-12-08 00:25:08-08:00","6***6","709","1000"
"105","284099258939","Collectable China Miao Silver Hand-Carved Myth Double Dragon Moral Luck Necklace","2020-12-10 13:47:33-08:00","2020-12-10 13:25:54-08:00","3***9","109","1450"
"106","284099258939","Collectable China Miao Silver Hand-Carved Myth Double Dragon Moral Luck Necklace","2020-12-10 13:47:33-08:00","2020-12-10 13:13:37-08:00","3***9","109","1450"
"107","284099258939","Collectable China Miao Silver Hand-Carved Myth Double Dragon Moral Luck Necklace","2020-12-10 13:47:33-08:00","2020-12-10 03:33:33-08:00","9***9","1307","1400"
"108","284099258939","Collectable China Miao Silver Hand-Carved Myth Double Dragon Moral Luck Necklace","2020-12-10 13:47:33-08:00","2020-12-09 22:01:08-08:00","2***5","563","1313"
"109","284099258939","Collectable China Miao Silver Hand-Carved Myth Double Dragon Moral Luck Necklace","2020-12-10 13:47:33-08:00","2020-12-10 03:33:28-08:00","9***9","1307","1209"
"110","284099258939","Collectable China Miao Silver Hand-Carved Myth Double Dragon Moral Luck Necklace","2020-12-10 13:47:33-08:00","2020-12-09 09:41:03-08:00","9***9","1307","1009"
"111","284099258939","Collectable China Miao Silver Hand-Carved Myth Double Dragon Moral Luck Necklace","2020-12-10 13:47:33-08:00","2020-12-07 12:37:27-08:00","h***l","179","900"
"112","284099258939","Collectable China Miao Silver Hand-Carved Myth Double Dragon Moral Luck Necklace","2020-12-10 13:47:33-08:00","2020-12-04 20:06:11-08:00","9***9","1307","667"
"113","284099258939","Collectable China Miao Silver Hand-Carved Myth Double Dragon Moral Luck Necklace","2020-12-10 13:47:33-08:00","2020-12-07 12:37:25-08:00","h***l","179","600"
"114","284099258939","Collectable China Miao Silver Hand-Carved Myth Double Dragon Moral Luck Necklace","2020-12-10 13:47:33-08:00","2020-12-02 12:14:39-08:00","9***n","2130","300"
"115","284099258939","Collectable China Miao Silver Hand-Carved Myth Double Dragon Moral Luck Necklace","2020-12-10 13:47:33-08:00","2020-12-02 04:02:39-08:00","s***e","3178","200"
"116","284099258939","Collectable China Miao Silver Hand-Carved Myth Double Dragon Moral Luck Necklace","2020-12-10 13:47:33-08:00","2020-12-01 02:40:22-08:00","0***9","19492","001"
"117","224178900953","ANDREW TAYLOR ANTRIM NEW HAMPSHIRE 18th CENTURY SIGNED BRICK","2020-10-12 12:23:15-07:00","2020-10-12 12:23:11-07:00","2***l","2952","3600"
"118","224178900953","ANDREW TAYLOR ANTRIM NEW HAMPSHIRE 18th CENTURY SIGNED BRICK","2020-10-12 12:23:15-07:00","2020-10-11 19:41:29-07:00","2***8","8203","3500"
"119","224175963185","Vintage Portable Microscope - W. Watson & Sons Ltd - London ""KIMA"" 1934","2020-10-07 09:02:50-07:00","2020-10-07 09:02:37-07:00","1***2","377","6000"
"120","224175963185","Vintage Portable Microscope - W. Watson & Sons Ltd - London ""KIMA"" 1934","2020-10-07 09:02:50-07:00","2020-10-07 09:02:42-07:00","a***o","371","5959"
"121","224175963185","Vintage Portable Microscope - W. Watson & Sons Ltd - London ""KIMA"" 1934","2020-10-07 09:02:50-07:00","2020-10-07 09:02:18-07:00","1***2","377","4500"
"122","224175963185","Vintage Portable Microscope - W. Watson & Sons Ltd - London ""KIMA"" 1934","2020-10-07 09:02:50-07:00","2020-10-05 02:38:11-07:00","4***3","2306","3800"
"123","224175963185","Vintage Portable Microscope - W. Watson & Sons Ltd - London ""KIMA"" 1934","2020-10-07 09:02:50-07:00","2020-10-05 02:37:46-07:00","4***3","2306","3489"
"124","224175963185","Vintage Portable Microscope - W. Watson & Sons Ltd - London ""KIMA"" 1934","2020-10-07 09:02:50-07:00","2020-10-07 08:59:15-07:00","g***2","602","3100"
"125","224175963185","Vintage Portable Microscope - W. Watson & Sons Ltd - London ""KIMA"" 1934","2020-10-07 09:02:50-07:00","2020-10-07 08:59:02-07:00","g***2","602","2500"
"126","224175963185","Vintage Portable Microscope - W. Watson & Sons Ltd - London ""KIMA"" 1934","2020-10-07 09:02:50-07:00","2020-10-07 08:58:50-07:00","g***2","602","2200"
"127","224175963185","Vintage Portable Microscope - W. Watson & Sons Ltd - London ""KIMA"" 1934","2020-10-07 09:02:50-07:00","2020-10-04 13:39:55-07:00","g***2","602","1300"
"128","393006677775","Circa1930s ANTIQUE CAUCASIAN HERIZ SERAPI VISS 4.1x6.4 ESTATE SALE CAUCASIA RUG","2020-11-17 22:43:21-08:00","2020-11-17 22:43:14-08:00","7***a","1","11217"
"129","393006677775","Circa1930s ANTIQUE CAUCASIAN HERIZ SERAPI VISS 4.1x6.4 ESTATE SALE CAUCASIA RUG","2020-11-17 22:43:21-08:00","2020-11-17 22:43:19-08:00","5***0","1477","10967"
"130","393006677775","Circa1930s ANTIQUE CAUCASIAN HERIZ SERAPI VISS 4.1x6.4 ESTATE SALE CAUCASIA RUG","2020-11-17 22:43:21-08:00","2020-11-17 22:43:18-08:00","7***6","92","10500"
"131","393006677775","Circa1930s ANTIQUE CAUCASIAN HERIZ SERAPI VISS 4.1x6.4 ESTATE SALE CAUCASIA RUG","2020-11-17 22:43:21-08:00","2020-11-17 22:42:21-08:00","0***5","673","7700"
"132","393006677775","Circa1930s ANTIQUE CAUCASIAN HERIZ SERAPI VISS 4.1x6.4 ESTATE SALE CAUCASIA RUG","2020-11-17 22:43:21-08:00","2020-11-17 21:45:44-08:00","c***6","78","7500"
"133","393006677775","Circa1930s ANTIQUE CAUCASIAN HERIZ SERAPI VISS 4.1x6.4 ESTATE SALE CAUCASIA RUG","2020-11-17 22:43:21-08:00","2020-11-17 22:42:19-08:00","0***5","673","7400"
"134","393006677775","Circa1930s ANTIQUE CAUCASIAN HERIZ SERAPI VISS 4.1x6.4 ESTATE SALE CAUCASIA RUG","2020-11-17 22:43:21-08:00","2020-11-17 22:41:15-08:00","0***5","673","6800"
"135","393006677775","Circa1930s ANTIQUE CAUCASIAN HERIZ SERAPI VISS 4.1x6.4 ESTATE SALE CAUCASIA RUG","2020-11-17 22:43:21-08:00","2020-11-17 22:41:13-08:00","0***5","673","6500"
"136","393006677775","Circa1930s ANTIQUE CAUCASIAN HERIZ SERAPI VISS 4.1x6.4 ESTATE SALE CAUCASIA RUG","2020-11-17 22:43:21-08:00","2020-11-17 22:41:02-08:00","0***5","673","6200"
"137","393006677775","Circa1930s ANTIQUE CAUCASIAN HERIZ SERAPI VISS 4.1x6.4 ESTATE SALE CAUCASIA RUG","2020-11-17 22:43:21-08:00","2020-11-17 22:13:55-08:00","3***_","4","6000"
"138","393006677775","Circa1930s ANTIQUE CAUCASIAN HERIZ SERAPI VISS 4.1x6.4 ESTATE SALE CAUCASIA RUG","2020-11-17 22:43:21-08:00","2020-11-17 18:42:56-08:00","6***7","439","5601"
"139","393006677775","Circa1930s ANTIQUE CAUCASIAN HERIZ SERAPI VISS 4.1x6.4 ESTATE SALE CAUCASIA RUG","2020-11-17 22:43:21-08:00","2020-11-17 20:10:55-08:00","0***5","673","4500"
"140","393006677775","Circa1930s ANTIQUE CAUCASIAN HERIZ SERAPI VISS 4.1x6.4 ESTATE SALE CAUCASIA RUG","2020-11-17 22:43:21-08:00","2020-11-17 17:59:38-08:00","9***t","386","4300"
"141","393006677775","Circa1930s ANTIQUE CAUCASIAN HERIZ SERAPI VISS 4.1x6.4 ESTATE SALE CAUCASIA RUG","2020-11-17 22:43:21-08:00","2020-11-17 03:12:26-08:00","6***7","439","4255"
"142","393006677775","Circa1930s ANTIQUE CAUCASIAN HERIZ SERAPI VISS 4.1x6.4 ESTATE SALE CAUCASIA RUG","2020-11-17 22:43:21-08:00","2020-11-17 17:59:36-08:00","9***t","386","3700"
"143","393006677775","Circa1930s ANTIQUE CAUCASIAN HERIZ SERAPI VISS 4.1x6.4 ESTATE SALE CAUCASIA RUG","2020-11-17 22:43:21-08:00","2020-11-17 17:59:34-08:00","9***t","386","3100"
